anime_id,title,type,aired,premiered,studios,source,genres,rating,theme,anime_img_url
2576,Araiguma Rascal,TV,"Jan 2, 1977 to Dec 25, 1977",Winter 1977,Nippon Animation,Book,"Drama, Slice of Life",G - All Ages,Historical,https://cdn.myanimelist.net/images/anime/7/3363.jpg
30960,Shou-chan Sora wo Tobu,Movie,"Nov 14, 1992",,"None found, add some",Novel,"Horror, Sci-Fi",PG-13 - Teens 13 or older,,https://cdn.myanimelist.net/images/anime/6/89108.jpg
39088,Birthday,Movie,2007,,"None found, add some",Original,Avant Garde,G - All Ages,Music,https://cdn.myanimelist.net/images/anime/1780/98524.jpg
37126,Nobunaga no Shinobi: Anegawa Ishiyama-hen,TV,"Apr 7, 2018 to Sep 29, 2018",Spring 2018,TMS Entertainment,4-koma manga,Comedy,PG-13 - Teens 13 or older,Historical,https://cdn.myanimelist.net/images/anime/1651/91110.jpg
33489,Little Witch Academia (TV),TV,"Jan 9, 2017 to Jun 26, 2017",Winter 2017,Trigger,Original,"Adventure, Comedy, Fantasy",G - All Ages,School,https://cdn.myanimelist.net/images/anime/13/83934.jpg
43417,Pocari Sweat Run Carnival 2019,Special,"Jul 3, 2019",,"None found, add some",Original,Sports,G - All Ages,Music,https://cdn.myanimelist.net/images/anime/1765/109734.jpg
48947,Twin Bee Paradise Specials,Special,"Feb 27, 1998 to Apr 25, 1999",,"None found, add some",Game,Comedy,None,,https://cdn.myanimelist.net/images/anime/1418/114897.jpg
9000,Toaru Hikuushi e no Tsuioku,Movie,"Oct 1, 2011",,Madhouse,Light novel,"Adventure, Romance",PG-13 - Teens 13 or older,Military,https://cdn.myanimelist.net/images/anime/3/36903.jpg
45584,Don't Cry (Movie),Movie,"Jul 1, 2017",,"None found, add some",Original,"Action, Sci-Fi, Suspense",PG-13 - Teens 13 or older,,https://cdn.myanimelist.net/images/anime/1486/110953.jpg
3809,Shirayuki Hime no Densetsu,TV,"Apr 6, 1994 to Mar 29, 1995",Spring 1994,Tatsunoko Production,Unknown,"Adventure, Fantasy, Romance",G - All Ages,,https://cdn.myanimelist.net/images/anime/3/59509.jpg
8123,Cooking Papa,TV,"Apr 9, 1992 to May 25, 1995",Spring 1992,Eiken,Manga,"Comedy, Gourmet, Slice of Life",G - All Ages,,https://cdn.myanimelist.net/images/anime/13/61713.jpg
5920,Xanadu Dragonslayer Densetsu,OVA,"Mar 1, 1988",,Toei Animation,Game,"Adventure, Comedy, Fantasy",R+ - Mild Nudity,,https://cdn.myanimelist.net/images/anime/6/12810.jpg
28211,Harmony,Movie,"Nov 13, 2015",,Studio 4°C,Novel,Sci-Fi,R+ - Mild Nudity,Psychological,https://cdn.myanimelist.net/images/anime/2/76993.jpg
18227,Bakujuu Gasshin Ziguru Hazeru,TV,"Apr 6, 2013 to Dec 2013",Spring 2013,Production Reed,Other,Action,PG - Children,Mecha,https://cdn.myanimelist.net/images/anime/5/51759.jpg
4378,Hininden: Gauss,OVA,"Dec 22, 2005",,"None found, add some",Original,Hentai,Rx - Hentai,,https://cdn.myanimelist.net/images/anime/1900/113098.jpg
32412,Kigyou Senshi Arslan,Special,"Oct 5, 2016",,"None found, add some",Manga,Comedy,PG - Children,Parody,https://cdn.myanimelist.net/images/anime/11/77775.jpg
13463,Panda no Taputapu,TV,"Apr 2, 2012 to Nov 29, 2013",Spring 2012,Kachidoki Studio,Original,,G - All Ages,,https://cdn.myanimelist.net/images/anime/1747/90564.jpg
5439,Ooedo Forty Eight,OVA,"Sep 29, 2007 to Feb 22, 2008",,Studio 9 Maiami,Original,Hentai,Rx - Hentai,Historical,https://cdn.myanimelist.net/images/anime/1971/113024.jpg
23819,Onimaru: Senjou ni Kakeru Itsutsu no Seishun,OVA,"Apr 25, 1990",,Madhouse,Original,"Action, Adventure",PG-13 - Teens 13 or older,,https://cdn.myanimelist.net/images/anime/4/61601.jpg
21013,Marvel Disk Wars: The Avengers,TV,"Apr 2, 2014 to Mar 25, 2015",Spring 2014,Toei Animation,Unknown,Action,PG - Children,Super Power,https://cdn.myanimelist.net/images/anime/1699/100476.jpg
37055,Youjo Senki Movie,Movie,"Feb 8, 2019",,Nut,Light novel,Action,R - 17+ (violence & profanity),Military,https://cdn.myanimelist.net/images/anime/1249/117182.jpg
44068,Tian Bao Fuyao Lu 2nd Season,ONA,"Apr 25, 2021 to Aug 1, 2021",,Sparkly Key Animation Studio,Novel,"Action, Adventure, Fantasy, Supernatural",PG-13 - Teens 13 or older,Historical,https://cdn.myanimelist.net/images/anime/1346/113757.jpg
15127,Sakura Taisen: Kanadegumi,Music,"Sep 20, 2012",,A-1 Pictures,Manga,,PG-13 - Teens 13 or older,Music,https://cdn.myanimelist.net/images/anime/2/42397.jpg
36598,Heart Beat,Music,"Nov 1, 2016",,"None found, add some",Original,,G - All Ages,Music,https://cdn.myanimelist.net/images/anime/9/88448.jpg
37547,Onikiri Shoujo,ONA,"Jun 15, 2009",,"None found, add some",Original,Action,G - All Ages,Samurai,https://cdn.myanimelist.net/images/anime/1909/91251.jpg
30403,Paper Film,Movie,2005,,"None found, add some",Unknown,Comedy,R+ - Mild Nudity,,https://cdn.myanimelist.net/images/anime/2/72786.jpg
30939,Shiranpuri,OVA,1999,,"None found, add some",Unknown,Drama,G - All Ages,School,https://cdn.myanimelist.net/images/anime/11/74442.jpg
18577,Noobow: Na Kokoro,ONA,"Aug 3, 2009 to 2010",,"None found, add some",Unknown,Slice of Life,PG - Children,,https://cdn.myanimelist.net/images/anime/7/49789.jpg
15479,Hey Yo Yorang,TV,"Jul 23, 2003 to Feb 11, 2004",Summer 2003,"None found, add some",Unknown,"Adventure, Comedy, Fantasy",G - All Ages,,https://cdn.myanimelist.net/images/anime/7/42931.jpg
23281,Psycho-Pass 2,TV,"Oct 10, 2014 to Dec 19, 2014",Fall 2014,Tatsunoko Production,Original,"Action, Sci-Fi, Suspense",R - 17+ (violence & profanity),,https://cdn.myanimelist.net/images/anime/1197/100616.jpg
23343,Futari no Oujisama,Movie,"Jul 12, 1996",,Toei Animation,Unknown,"Fantasy, Slice of Life",G - All Ages,,https://cdn.myanimelist.net/images/anime/10/60321.jpg
38641,Shayou,Movie,2007,,"None found, add some",Original,Avant Garde,G - All Ages,Music,https://cdn.myanimelist.net/images/anime/1054/96046.jpg
30072,Hito no Kita Tooku Nagai Michi,Movie,1982,,"None found, add some",Unknown,,G - All Ages,Historical,https://cdn.myanimelist.net/images/anime/11/72053.jpg
42161,Poketoon,ONA,"Jun 4, 2020 to ?",,"Studio Colorido, DandeLion Animation Studio, Pancake",Game,"Adventure, Comedy",G - All Ages,,https://cdn.myanimelist.net/images/anime/1941/117693.jpg
38812,Botsuraku,Music,"Dec 10, 2018",,"None found, add some",Original,,G - All Ages,Music,https://cdn.myanimelist.net/images/anime/1301/106687.jpg
23285,Paulette no Isu,ONA,"Mar 21, 2014",,Studio Colorido,Original,"Comedy, Slice of Life",G - All Ages,,https://cdn.myanimelist.net/images/anime/13/60739.jpg
50203,Love Live! Superstar!! 2nd Season,TV,Not available,?,"None found, add some",Other,Slice of Life,PG-13 - Teens 13 or older,,https://cdn.myanimelist.net/images/anime/1945/118968.jpg
31373,Rudolf to Ippaiattena,Movie,"Aug 6, 2016",,"OLM, OLM Digital, Sprite Animation Studios",Novel,Adventure,G - All Ages,,https://cdn.myanimelist.net/images/anime/2/87389.jpg
24859,Anime Koten Bungaku Kan,OVA,2003 to 2004,,"Nippon Animation, Gallop",Unknown,,G - All Ages,Historical,https://cdn.myanimelist.net/images/anime/3/63857.jpg
42791,Sakura Kakumei: Hanasaku Otome-tachi,ONA,"Sep 2, 2020",,CloverWorks,Game,Action,PG-13 - Teens 13 or older,Mecha,https://cdn.myanimelist.net/images/anime/1651/110195.jpg
24199,Oosouji,Music,"Dec 27, 2013",,"None found, add some",Unknown,,G - All Ages,Music,https://cdn.myanimelist.net/images/anime/13/62597.jpg
15129,Tanpen Animation Junpei Fujita,Special,"Aug 1, 2009",,"None found, add some",Unknown,,None,Music,https://cdn.myanimelist.net/images/anime/4/41017.jpg
12769,Yumemakura Baku Twilight Gekijou,OVA,"May 21, 1991 to Nov 21, 1991",,"Studio Pierrot, D.A.S.T.",Novel,Horror,R+ - Mild Nudity,Psychological,https://cdn.myanimelist.net/images/anime/6/35855.jpg
42601,Opette,Special,"Aug 26, 2009",,"None found, add some",Original,Avant Garde,G - All Ages,Music,https://cdn.myanimelist.net/images/anime/1141/108737.jpg
1303,The Animatrix,OVA,"Jun 3, 2003",,"Madhouse, Studio 4°C",Other,"Action, Drama, Sci-Fi",R - 17+ (violence & profanity),,https://cdn.myanimelist.net/images/anime/3/75870.jpg
36910,Wu Geng Ji Zhi Tianqi,ONA,"Dec 29, 2017 to Oct 5, 2018",,Sparkly Key Animation Studio,Manga,"Action, Fantasy, Supernatural",PG-13 - Teens 13 or older,,https://cdn.myanimelist.net/images/anime/1775/90211.jpg
38007,Dot Bit Retro: Boku Dake no Kusoge,ONA,"Jul 20, 2018 to Aug 10, 2018",,Asura Film,Original,"Comedy, Fantasy, Slice of Life",G - All Ages,,https://cdn.myanimelist.net/images/anime/1705/108115.jpg
31692,Gogulyeoui Jeolm-eun Musadeul,TV,2012 to 2014,?,"None found, add some",Unknown,,None,Historical,https://cdn.myanimelist.net/images/anime/8/76380.jpg
3325,Yuusha Exkaiser,TV,"Feb 3, 1990 to Jan 26, 1991",Winter 1990,Sunrise,Original,"Action, Sci-Fi",G - All Ages,Mecha,https://cdn.myanimelist.net/images/anime/1471/92206.jpg
33190,Planetarian: Hoshi no Hito,Movie,"Sep 3, 2016",,David Production,Visual novel,"Drama, Sci-Fi",PG-13 - Teens 13 or older,,https://cdn.myanimelist.net/images/anime/10/79771.jpg
6025,Battle Can²,OVA,"May 25, 1987",,"None found, add some",Unknown,"Action, Sci-Fi, Hentai",Rx - Hentai,,https://cdn.myanimelist.net/images/anime/4/41683.jpg
50031,Chuuken Hachi,Music,"Jul 4, 2021",,"None found, add some",Other,,G - All Ages,Music,https://cdn.myanimelist.net/images/anime/1741/118566.jpg
11113,Usagi Drop Specials,Special,"Oct 28, 2011 to Jan 27, 2012",,Production I.G,Manga,Slice of Life,PG-13 - Teens 13 or older,,https://cdn.myanimelist.net/images/anime/7/30759.jpg
45688,Zhonghua Dizi Gui,TV,2011 to ?,?,"None found, add some",Book,,PG - Children,,https://cdn.myanimelist.net/images/anime/1085/115348.jpg
28293,Shimajirou to Ookinaki,Movie,"Mar 13, 2015",,The Answer Studio,Unknown,Adventure,PG - Children,,https://cdn.myanimelist.net/images/anime/11/72464.jpg
27853,Ichinen Ikkumi,OVA,2002,,Toei Animation,Unknown,,G - All Ages,School,https://cdn.myanimelist.net/images/anime/6/67469.jpg
44208,Yami Shibai 8,TV,"Jan 11, 2021 to Apr 5, 2021",Winter 2021,"ILCA, DRAWIZ",Original,"Avant Garde, Horror, Supernatural",PG-13 - Teens 13 or older,,https://cdn.myanimelist.net/images/anime/1311/110392.jpg
1273,Injuu Gakuen La☆Blue Girl: Fukkatsu-hen,OVA,"May 25, 2001 to May 25, 2002",,Arms,Manga,Hentai,Rx - Hentai,Demons,https://cdn.myanimelist.net/images/anime/11/85955.jpg
16033,Karneval,OVA,"Oct 25, 2012",,Manglobe,Manga,"Fantasy, Sci-Fi",PG-13 - Teens 13 or older,,https://cdn.myanimelist.net/images/anime/4/43467.jpg
35305,Kamiusagi Rope x Tokyo Gas,ONA,"Sep 19, 2013 to Oct 7, 2013",,"None found, add some",Original,"Comedy, Slice of Life",G - All Ages,,https://cdn.myanimelist.net/images/anime/7/85028.jpg
35958,Tori vs. Buta: Buttobi Pizza Battle,ONA,"Jul 17, 2017",,"None found, add some",Original,,G - All Ages,Music,https://cdn.myanimelist.net/images/anime/6/86915.jpg
38234,One Piece Movie 14: Stampede,Movie,"Aug 9, 2019",,Toei Animation,Manga,"Action, Adventure, Comedy, Drama, Fantasy",PG-13 - Teens 13 or older,Super Power,https://cdn.myanimelist.net/images/anime/1221/100550.jpg
29103,Tanoshii Sansuu,Music,"Feb 8, 1988",,"None found, add some",Original,,G - All Ages,Music,https://cdn.myanimelist.net/images/anime/5/70199.jpg
36579,Fettu to Ccine to Gummi Seijin,ONA,Mar 2015,,Pops Inc.,Original,Comedy,G - All Ages,,https://cdn.myanimelist.net/images/anime/12/88410.jpg
35379,Fengshen Bang,Movie,"Feb 11, 1976",,"None found, add some",Novel,"Action, Fantasy",PG - Children,Martial Arts,https://cdn.myanimelist.net/images/anime/7/85212.jpg
34474,Tsukipro The Animation,TV,"Oct 4, 2017 to Dec 27, 2017",Fall 2017,PRA,Mixed media,,PG-13 - Teens 13 or older,Music,https://cdn.myanimelist.net/images/anime/4/88060.jpg
49335,Torokase Orgasm The Animation,OVA,"Sep 24, 2021 to ?",,"None found, add some",Manga,Hentai,Rx - Hentai,,https://cdn.myanimelist.net/images/anime/1500/117874.jpg
31128,Arslan Senki (TV): Tsuioku no Shou - Dakkan no Yaiba,Special,"Jul 5, 2015",,"SANZIGEN, LIDENFILMS",Manga,"Action, Adventure, Drama, Fantasy, Supernatural",R - 17+ (violence & profanity),Historical,https://cdn.myanimelist.net/images/anime/11/74848.jpg
421,Stratos 4,TV,"Jan 5, 2003 to Mar 30, 2003",Winter 2003,Studio Fantasia,Original,"Comedy, Sci-Fi",PG-13 - Teens 13 or older,Military,https://cdn.myanimelist.net/images/anime/8/67337.jpg
3908,Injuu Kyoushi,OVA,"Oct 21, 1994 to Nov 22, 1995",,Horannabi,Unknown,"Horror, Hentai",Rx - Hentai,Demons,https://cdn.myanimelist.net/images/anime/1998/116176.jpg
33787,Usamaru,ONA,"Aug 5, 2016 to Oct 21, 2016",,Craftar Studios,Unknown,Comedy,G - All Ages,,https://cdn.myanimelist.net/images/anime/2/81365.jpg
971,Astro Boy: Tetsuwan Atom,TV,"Apr 6, 2003 to Mar 28, 2004",Spring 2003,Tezuka Productions,Manga,"Action, Adventure, Sci-Fi",G - All Ages,,https://cdn.myanimelist.net/images/anime/1611/94026.jpg
38285,Zuori Qing Kong Pilot,ONA,"Jan 21, 2014",,Seven Stone Entertainment,Manga,"Drama, Romance, Slice of Life",PG-13 - Teens 13 or older,School,https://cdn.myanimelist.net/images/anime/1885/93648.jpg
9035,Lupin the Third x Monkey Majik,Music,"Aug 26, 2009",,"None found, add some",Unknown,Adventure,PG-13 - Teens 13 or older,Music,https://cdn.myanimelist.net/images/anime/8/88095.jpg
43373,Xiao Ge Er Lia,Movie,1965,,Shanghai Animation Film Studio,Unknown,,G - All Ages,,https://cdn.myanimelist.net/images/anime/1989/118153.jpg
49433,Youxia Zhanji,ONA,"Jul 27, 2021 to Nov 23, 2021",,"None found, add some",Novel,"Action, Adventure, Fantasy",PG-13 - Teens 13 or older,,https://cdn.myanimelist.net/images/anime/1616/116551.jpg
34614,Teekyuu 8 Specials,Special,"Feb 24, 2017",,Millepensee,Manga,"Comedy, Sports",PG-13 - Teens 13 or older,,https://cdn.myanimelist.net/images/anime/7/83506.jpg
32410,Dimension W: W no Tobira Online - Rose no Onayami Soudanshitsu,Special,"Mar 25, 2016 to Aug 26, 2016",,Studio 3Hz,Manga,Sci-Fi,G - All Ages,,https://cdn.myanimelist.net/images/anime/6/77773.jpg
1756,Di Gi Charat Natsuyasumi Special,Special,"Aug 2, 2001 to Aug 3, 2001",,"None found, add some",Unknown,Comedy,G - All Ages,,https://cdn.myanimelist.net/images/anime/2/28182.jpg
43218,Yewai de Zaoyu,Movie,1955,,Shanghai Animation Film Studio,Original,,G - All Ages,,https://cdn.myanimelist.net/images/anime/1035/115796.jpg
5862,Fumoon,Special,"Aug 31, 1980",,"None found, add some",Unknown,Sci-Fi,PG-13 - Teens 13 or older,,https://cdn.myanimelist.net/images/anime/2/63339.jpg
5324,Yakin Byoutou Kranke,OVA,"May 27, 2005 to Nov 25, 2005",,AT-2,Visual novel,Hentai,Rx - Hentai,,https://cdn.myanimelist.net/images/anime/9/29844.jpg
48045,Xiang Shi Chuanshuo,ONA,"Mar 12, 2020 to ?",,Borutong,Original,Gourmet,PG - Children,,https://cdn.myanimelist.net/images/anime/1408/115365.jpg
30127,Danchigai,TV,"Jul 10, 2015 to Sep 25, 2015",Summer 2015,Creators in Pack,4-koma manga,"Comedy, Slice of Life",PG-13 - Teens 13 or older,,https://cdn.myanimelist.net/images/anime/7/74879.jpg
34634,Sakana no Iu Koto wo Kiku,Movie,2013,,"None found, add some",Original,"Avant Garde, Drama",PG-13 - Teens 13 or older,,https://cdn.myanimelist.net/images/anime/9/83554.jpg
3826,Zero no Mono,OVA,"Oct 21, 2001",,Studio March,Manga,Hentai,Rx - Hentai,,https://cdn.myanimelist.net/images/anime/8/49053.jpg
12433,Kyokugen Dasshutsu Adv: Zennin Shibou Desu Prologue,ONA,"Dec 11, 2011",,Gonzo,Visual novel,Mystery,R - 17+ (violence & profanity),,https://cdn.myanimelist.net/images/anime/8/34929.jpg
29497,Go! Go! Veggie-tan,Special,"May 13, 1996",,"None found, add some",Unknown,Sci-Fi,PG - Children,Space,https://cdn.myanimelist.net/images/anime/7/70857.jpg
39718,Jah Jhaka,Music,"Oct 28, 2010",,"None found, add some",Original,,PG-13 - Teens 13 or older,Music,https://cdn.myanimelist.net/images/anime/1860/100590.jpg
11807,School,OVA,"Nov 25, 2011 to Jul 13, 2012",,Studio 9 Maiami,Original,Hentai,Rx - Hentai,School,https://cdn.myanimelist.net/images/anime/1784/103918.jpg
28085,Wonder (Movie),Movie,"Feb 8, 2014",,Calf Studio,Unknown,Avant Garde,G - All Ages,,https://cdn.myanimelist.net/images/anime/13/67977.jpg
39414,Gegege no Kitarou: Tamashii to Art,Movie,"Sep 28, 2018",,"None found, add some",Manga,Supernatural,G - All Ages,Demons,https://cdn.myanimelist.net/images/anime/1205/99498.jpg
29952,Kairaku no Sono,Movie,2008,,"None found, add some",Unknown,Avant Garde,R+ - Mild Nudity,Music,https://cdn.myanimelist.net/images/anime/2/71847.jpg
26305,Naita Aka Oni (OVA),OVA,1997,,"None found, add some",Unknown,Drama,G - All Ages,Demons,https://cdn.myanimelist.net/images/anime/4/66243.jpg
40379,Btooom!: Bakusatsu Digest,ONA,"Nov 16, 2012 to Dec 19, 2012",,Madhouse,Manga,Action,R - 17+ (violence & profanity),,https://cdn.myanimelist.net/images/anime/1804/102931.jpg
33335,Hajimete no Eigo: Nippon Mukashibanashi,OVA,2004,,"None found, add some",Other,Fantasy,G - All Ages,,https://cdn.myanimelist.net/images/anime/6/80091.jpg
8205,Norabbits' Minutes,Movie,"Feb 25, 2006 to Jun 29, 2007",,"None found, add some",Unknown,"Comedy, Fantasy",PG - Children,,https://cdn.myanimelist.net/images/anime/2/20959.jpg
39224,It's Show Time!,Music,"Feb 7, 2019",,"None found, add some",Original,,G - All Ages,Music,https://cdn.myanimelist.net/images/anime/1494/98947.jpg
10330,Bakugan Battle Brawlers: Mechtanium Surge,TV,"Feb 13, 2011 to Jan 26, 2012",Winter 2011,TMS Entertainment,Original,"Action, Adventure, Fantasy",G - All Ages,Game,https://cdn.myanimelist.net/images/anime/10/82083.jpg
30969,Yasashii Ookami,OVA,2004,,"None found, add some",Unknown,,G - All Ages,,https://cdn.myanimelist.net/images/anime/6/74511.jpg
36720,Youkoso! Sukebe Elf no Mori e,OVA,"Feb 2, 2018 to Aug 7, 2020",,T-Rex,Visual novel,"Fantasy, Supernatural, Hentai",Rx - Hentai,Harem,https://cdn.myanimelist.net/images/anime/1406/91062.jpg
30086,Hanasaka Jiisan,Movie,Jul 1928,,"None found, add some",Other,"Comedy, Drama",G - All Ages,,https://cdn.myanimelist.net/images/anime/9/85245.jpg
34019,Tsugumomo,TV,"Apr 2, 2017 to Jun 18, 2017",Spring 2017,Zero-G,Manga,"Action, Comedy, Supernatural, Ecchi",R+ - Mild Nudity,School,https://cdn.myanimelist.net/images/anime/13/84461.jpg
35308,Lion x Kamiusagi Rope,ONA,Dec 2014,,"None found, add some",Original,"Comedy, Slice of Life",G - All Ages,,https://cdn.myanimelist.net/images/anime/6/85031.jpg
30176,Kujira,Movie,1927,,"None found, add some",Original,Adventure,G - All Ages,,
17165,SF Saiyuuki Starzinger (Movie),Movie,"Mar 17, 1979",,Toei Animation,Original,"Adventure, Sci-Fi",G - All Ages,Mecha,https://cdn.myanimelist.net/images/anime/2/45833.jpg
49295,Chizuru-chan Kaihatsu Nikki,OVA,"Oct 1, 2021 to Dec 3, 2021",,T-Rex,Manga,Hentai,Rx - Hentai,,https://cdn.myanimelist.net/images/anime/1149/117872.jpg
40507,Arifureta Shokugyou de Sekai Saikyou 2nd Season,TV,"Jan 13, 2022 to Mar 31, 2022",Winter 2022,"asread., studio MOTHER",Light novel,"Action, Adventure, Fantasy",PG-13 - Teens 13 or older,Harem,https://cdn.myanimelist.net/images/anime/1877/119668.jpg
10447,Aquarion Evol,TV,"Jan 9, 2012 to Jun 25, 2012",Winter 2012,"Satelight, 8bit",Original,"Action, Comedy, Drama, Fantasy, Romance, Sci-Fi",PG-13 - Teens 13 or older,Mecha,https://cdn.myanimelist.net/images/anime/6/72743.jpg
49697,Yugesho,Movie,2012,,"None found, add some",Original,Slice of Life,G - All Ages,,https://cdn.myanimelist.net/images/anime/1734/119515.jpg
29385,Chii-chan to Hige Ojisan,TV,"Jun 21, 2004 to Apr 21, 2010",Summer 2004,"None found, add some",Original,Slice of Life,PG - Children,,https://cdn.myanimelist.net/images/anime/3/70645.jpg
9919,Ao no Exorcist,TV,"Apr 17, 2011 to Oct 2, 2011",Spring 2011,A-1 Pictures,Manga,"Action, Fantasy, Supernatural",PG-13 - Teens 13 or older,Demons,https://cdn.myanimelist.net/images/anime/10/75195.jpg
35150,Alan-kun no Koutsuu Rule wo Mamorou ne!,OVA,Not available,,"None found, add some",Original,Sci-Fi,G - All Ages,,https://cdn.myanimelist.net/images/anime/13/84759.jpg
43380,Xiao Balu,Movie,1974,,Shanghai Animation Film Studio,Unknown,,G - All Ages,,https://cdn.myanimelist.net/images/anime/1758/118161.jpg
50849,Jing Cui Xian Zun,ONA,"Jan 18, 2022 to ?",,Soyep,Original,"Action, Adventure, Fantasy",PG-13 - Teens 13 or older,Martial Arts,https://cdn.myanimelist.net/images/anime/1202/120561.jpg
33724,Monster Strike The Movie: Hajimari no Basho e,Movie,"Dec 10, 2016",,LIDENFILMS,Game,"Action, Fantasy",G - All Ages,Game,https://cdn.myanimelist.net/images/anime/1085/93874.jpg
9471,Baka to Test to Shoukanjuu: Matsuri,OVA,"Feb 23, 2011 to Mar 30, 2011",,SILVER LINK.,Light novel,Comedy,PG-13 - Teens 13 or older,,https://cdn.myanimelist.net/images/anime/3/67303.jpg
32845,Ishitsubutsu Toriatsukaijo,Music,"May 27, 2012",,"None found, add some",Music,Drama,PG-13 - Teens 13 or older,Music,https://cdn.myanimelist.net/images/anime/13/78752.jpg
50088,No.2,Music,"Feb 19, 2019",,"None found, add some",Original,,R - 17+ (violence & profanity),Music,https://cdn.myanimelist.net/images/anime/1188/118726.jpg
38702,Ya-Ne-Sen a Go Go,Movie,"Feb 3, 2011",,"None found, add some",Original,,G - All Ages,Music,https://cdn.myanimelist.net/images/anime/1397/96395.jpg
38059,Namakura Gatana: Kunoichi-hen,ONA,"Nov 8, 2017",,"None found, add some",Original,Ecchi,R+ - Mild Nudity,Samurai,https://cdn.myanimelist.net/images/anime/1788/93248.jpg
35395,Misemono Kenbutsu,Movie,1931,,"None found, add some",Original,,G - All Ages,,https://cdn.myanimelist.net/images/anime/12/85249.jpg
1674,Captain Tsubasa J,TV,"Oct 21, 1994 to Dec 22, 1995",Fall 1994,Studio Comet,Manga,"Action, Sports",G - All Ages,,https://cdn.myanimelist.net/images/anime/1140/92113.jpg
39536,Kakera,Movie,2016,,"None found, add some",Other,Avant Garde,PG-13 - Teens 13 or older,Demons,https://cdn.myanimelist.net/images/anime/1632/99805.jpg
23633,Poppoya-san: Nonki Ekichou,Movie,Oct 1948,,"None found, add some",Original,,G - All Ages,,https://cdn.myanimelist.net/images/anime/5/61211.jpg
9496,Itoshi no Betty Mamonogatari,Movie,"Jul 19, 1986",,"None found, add some",Manga,"Fantasy, Romance",R+ - Mild Nudity,,https://cdn.myanimelist.net/images/anime/7/26264.jpg
31754,Aoharu x Kikanjuu: Kemono-tachi no Senjou da na!,Special,"Dec 25, 2015",,Brain's Base,Manga,"Action, Comedy",PG-13 - Teens 13 or older,,https://cdn.myanimelist.net/images/anime/8/76478.jpg
21591,Wasure-boshi,ONA,"Jul 3, 2013",,"None found, add some",Unknown,Fantasy,G - All Ages,Music,https://cdn.myanimelist.net/images/anime/12/56907.jpg
6779,Pokonyan!,TV,"Apr 5, 1993 to Mar 29, 1996",Spring 1993,"None found, add some",Unknown,"Comedy, Fantasy",PG - Children,,https://cdn.myanimelist.net/images/anime/13/15707.jpg
40106,Collapse Zen,ONA,"Oct 26, 2014",,"None found, add some",Original,Avant Garde,G - All Ages,,https://cdn.myanimelist.net/images/anime/1189/102043.jpg
39454,Yat-chan to Kasei no Ko,OVA,1974,,"None found, add some",Original,"Sci-Fi, Supernatural",G - All Ages,,
33902,Suntory Minami Alps no Tennensui,Special,"Aug 9, 2016 to Aug 20, 2016",,CoMix Wave Films,Original,Drama,G - All Ages,School,https://cdn.myanimelist.net/images/anime/13/81596.jpg
18983,Yuuto-kun ga Iku,TV,"Jun 14, 2013 to Dec 6, 2013",Summer 2013,Shirogumi,Unknown,Sports,PG - Children,,https://cdn.myanimelist.net/images/anime/3/51247.jpg
682,Otogi Story Tenshi no Shippo,TV,"Oct 4, 2001 to Dec 20, 2001",Fall 2001,Tokyo Kids,Original,"Comedy, Fantasy, Romance",PG-13 - Teens 13 or older,Harem,https://cdn.myanimelist.net/images/anime/10/21092.jpg
43368,Xiao Lin Riji,Movie,1965,,Shanghai Animation Film Studio,Unknown,,G - All Ages,,https://cdn.myanimelist.net/images/anime/1607/118148.jpg
38987,True Tears Recap,Special,"Jan 29, 2013",,P.A. Works,Original,Drama,PG-13 - Teens 13 or older,,https://cdn.myanimelist.net/images/anime/1956/98464.jpg
49899,Hajimari no Senaka,Music,"May 24, 2021",,"None found, add some",Original,,G - All Ages,,https://cdn.myanimelist.net/images/anime/1904/117913.jpg
38034,Tiny Evil,OVA,"Sep 28, 2018 to Feb 22, 2019",,Majin,Manga,"Supernatural, Hentai",Rx - Hentai,,https://cdn.myanimelist.net/images/anime/1817/104328.jpg
37711,Koi to Uso: Isshou no Koi/Koi no Kimochi,OVA,"Nov 16, 2018",,LIDENFILMS,Manga,"Drama, Romance",PG-13 - Teens 13 or older,School,https://cdn.myanimelist.net/images/anime/1414/100837.jpg
32417,Chibinacs,TV,"Apr 13, 2006 to Sep 28, 2006",Spring 2006,"None found, add some",Other,Comedy,G - All Ages,,https://cdn.myanimelist.net/images/anime/4/77792.jpg
1702,Yoru ga Kuru!,OVA,"Apr 25, 2002 to Feb 21, 2003",,Shinkuukan,Visual novel,"Horror, Supernatural, Hentai",Rx - Hentai,,https://cdn.myanimelist.net/images/anime/1860/113195.jpg
35139,Crayon Shin-chan x Panpaka Pants: Aeon Cinema Manner Movie Collab,ONA,"Mar 17, 2017",,"Shin-Ei Animation, DLE",Original,Comedy,G - All Ages,,https://cdn.myanimelist.net/images/anime/8/84745.jpg
2930,Tensai? Dr. Hamax,TV,"Oct 6, 2007 to Dec 22, 2007",Fall 2007,Trans Arts,Original,Comedy,G - All Ages,,https://cdn.myanimelist.net/images/anime/13/74919.jpg
14657,Netorare Zuma,OVA,"Apr 17, 2012",,T-Rex,Manga,Hentai,Rx - Hentai,,https://cdn.myanimelist.net/images/anime/1645/104721.jpg
